lat,lng,Title,City,State,Group,Ideology,Headquarters,Statewide,Year,UniqueID
33.4473361,-84.1468616,League of the South,McDonough,GEORGIA,League of the South,Neo-Confederate,"","",2000,1857355a-ffc8-42ca-8f60-43a347cb7777
33.4473361,-84.1468616,League of the South,McDonough,GEORGIA,League of the South,Neo-Confederate,"","",2001,a9af5ae9-8c31-41ef-bf95-b4b8a949fba4
33.4473361,-84.1468616,League of the South,McDonough,GEORGIA,League of the South,Neo-Confederate,"","",2003,cffa64b0-b3bd-4b0b-bacc-801ea66d3ccc
33.4473361,-84.1468616,League of the South,McDonough,GEORGIA,League of the South,Neo-Confederate,"","",2004,33fc9ec3-0fdc-48d9-b15c-ac8b306a2ad0
33.4473361,-84.1468616,League of the South,McDonough,GEORGIA,League of the South,Neo-Confederate,"","",2005,641c4087-f59d-460a-a923-ffd42feee788
33.4473361,-84.1468616,League of the South,McDonough,GEORGIA,League of the South,Neo-Confederate,"","",2006,b9a691c1-720f-4912-8c26-9065e8323a95
33.4473361,-84.1468616,League of the South,McDonough,GEORGIA,League of the South,Neo-Confederate,"","",2007,fa9345c4-7b4d-4e20-b896-440f099dfc48
33.4473361,-84.1468616,League of the South,McDonough,GEORGIA,League of the South,Neo-Confederate,"","",2008,f9437c6e-4255-45f4-a157-d040baa4bbf0
33.4473361,-84.1468616,League of the South,McDonough,GEORGIA,League of the South,Neo-Confederate,"","",2010,a2d7badb-358e-4020-bcd1-5cb5d4cb878f
37.430364,-83.9979834,League of the South,McKee,KENTUCKY,League of the South,Neo-Confederate,"","",2019,7b40ed5e-b5a5-49e9-a5c4-0f32ad697a2a
46.9356353,-122.5561453,Upper Room Identity Fellowship,McKenna,WASHINGTON,"",Christian Identity,"","",2000,a9e13208-a089-4045-b5a3-b3d765c5d6af
46.9356353,-122.5561453,Upper Room Identity Fellowship,McKenna,WASHINGTON,"",Christian Identity,"","",2001,1e596ec8-ffac-4f69-990f-145141259a0e
46.9356353,-122.5561453,Upper Room Identity Fellowship,McKenna,WASHINGTON,"",Christian Identity,"","",2002,25e1f356-92f9-4257-98d0-e04ac2cd300d
38.9338676,-77.1772604,National Policy Institute,McLean,VIRGINIA,"",White Nationalist,"","",2005,32ac7878-c980-4693-bf4a-1dc0dd734c6d
38.9338676,-77.1772604,National Policy Institute,McLean,VIRGINIA,"",White Nationalist,"","",2006,40d2f47f-0c04-4464-99e4-dfabc96242e5
45.2101162,-123.1987163,Oregonians for Immigration Reform,McMinnville,OREGON,"",Anti-Immigrant,"","",2017,c400894a-14dc-4e9c-aca3-b1dea5cba1f2
35.6865889,-85.7801453,United Klans of America,McMinnville,TENNESSEE,"",Ku Klux Klan,"","",2016,1b1586e2-594e-426c-889a-c4b2b7efe5c8
35.6865889,-85.7801453,United Klans of America,McMinnville,TENNESSEE,"",Ku Klux Klan,"","",2017,e1ff7af3-8fdb-41f1-b0f7-5ba8cd9f82d5
35.6865889,-85.7801453,United Klans of America,McMinnville,TENNESSEE,"",Ku Klux Klan,"","",2018,c7abc719-44db-44ec-b5d1-236aecb5c773
41.6414438,-80.1514484,Ku Klos Knights of the KKK,Meadville,PENNSYLVANIA,"",Ku Klux Klan,"","",2016,2a61b4b9-e51d-4a97-a331-ecf3da5464fc
42.3265152,-122.8755949,National Socialist Movement,Medford,OREGON,National Socialist Movement,Neo-Nazi,"","",2010,787c1275-0861-48f2-bbf8-2edd441e9132
35.1495343,-90.0489801,American Knights of the Ku Klux Klan,Memphis,TENNESSEE,"",Ku Klux Klan,"","",2000,f574fffb-f51f-4bc1-a7b0-97858e221114
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2000,dc252c70-8208-4b24-a85b-13afa0cd5194
35.1495343,-90.0489801,American Knights of the Ku Klux Klan,Memphis,TENNESSEE,"",Ku Klux Klan,"","",2001,050f41a7-764b-4174-8fec-6afd82f9709c
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2001,fee276ec-51ee-41c3-b2cb-ec18458a07b0
35.1495343,-90.0489801,National Alliance,Memphis,TENNESSEE,National Alliance,Neo-Nazi,"","",2001,36f9c021-e2b8-412f-afe7-10dfc0f16e2d
35.1495343,-90.0489801,Council of Conservative Citizens,Memphis,TENNESSEE,Council of Conservative Citizens,White Nationalist,"","",2002,395c5e34-8553-4dea-a65c-d253ebb1fe55
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2002,2b2f45f6-eec6-4976-a0fa-7e87279cf5af
35.1495343,-90.0489801,National Alliance,Memphis,TENNESSEE,National Alliance,Neo-Nazi,"","",2002,542bf5ec-e3e7-4593-90ea-4c9ab05f83e2
35.1495343,-90.0489801,Council of Conservative Citizens,Memphis,TENNESSEE,Council of Conservative Citizens,White Nationalist,"","",2003,ee865a35-c17e-4ca6-88af-642f675e2a85
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2003,aa577e6f-868d-412e-8e6a-6aaa83e74dc3
35.1495343,-90.0489801,National Alliance,Memphis,TENNESSEE,National Alliance,Neo-Nazi,"","",2003,5ea5adbc-f8e7-484d-8018-216521c8b851
35.1495343,-90.0489801,New Black Panty Party,Memphis,TENNESSEE,"",Black Separatist,"","",2003,eb4de2f1-9f2d-4afe-bc69-b066a05027f5
35.1495343,-90.0489801,Council of Conservative Citizens,Memphis,TENNESSEE,Council of Conservative Citizens,White Nationalist,"","",2004,b6549056-08d6-4b70-b3c0-c65ad23253cf
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2004,b3fd1ee5-469b-4bef-864e-083961729305
35.1495343,-90.0489801,National Alliance,Memphis,TENNESSEE,National Alliance,Neo-Nazi,"","",2004,109f8e30-1cb3-4f1f-af29-51104912e3cb
35.1495343,-90.0489801,New Black Panther Party,Memphis,TENNESSEE,New Black Panther Party,Black Separatist,"","",2004,68fd3409-aeb4-498b-b23e-717ef61601d2
35.1495343,-90.0489801,Council of Conservative Citizens,Memphis,TENNESSEE,Council of Conservative Citizens,White Nationalist,"","",2005,e02b649b-a027-4580-a701-7631c57dcbaf
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2005,0d19a5e1-36dd-407a-9937-a9bbe0e1ed75
35.1495343,-90.0489801,National Alliance,Memphis,TENNESSEE,National Alliance,Neo-Nazi,"","",2005,02bb75f2-810f-4da2-81e0-70a44dc70cbf
35.1495343,-90.0489801,New Black Panther Party,Memphis,TENNESSEE,New Black Panther Party,Black Separatist,"","",2005,f1a8b177-08de-4654-a5d9-ef15bef516d0
35.1495343,-90.0489801,Council of Conservative Citizens,Memphis,TENNESSEE,Council of Conservative Citizens,White Nationalist,"","",2006,b04f9791-d358-4a71-876a-4436ead18054
35.1495343,-90.0489801,European-American Unity and Rights Organization,Memphis,TENNESSEE,"",White Nationalist,"","",2006,5156ec0d-4a6e-4ba9-9a16-bf94a3bedb0d
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2006,64bc2f68-0e3f-458e-b3ee-27288b7f6f47
35.1495343,-90.0489801,Council of Conservative Citizens,Memphis,TENNESSEE,Council of Conservative Citizens,White Nationalist,"","",2007,e03c3d6b-9275-49b7-9c2e-80021a829df4
35.1495343,-90.0489801,European-American Unity and Rights Organization,Memphis,TENNESSEE,"",White Nationalist,"","",2007,745ebe40-9389-40be-bf9e-7575a4b94170
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2007,e8a57358-f2dc-4a44-90f9-211515d05aa9
35.1495343,-90.0489801,White Revolution,Memphis,TENNESSEE,"",Neo-Nazi,"","",2007,da989159-37a5-4d48-964f-49fe9cf83b48
35.1495343,-90.0489801,Council of Conservative Citizens,Memphis,TENNESSEE,Council of Conservative Citizens,White Nationalist,"","",2008,117689b5-f418-476d-a037-e053e115e48b
35.1495343,-90.0489801,European-American Unity and Rights Organization,Memphis,TENNESSEE,"",White Nationalist,"","",2008,5f4d4d9a-a563-4114-a217-605623ab525b
35.1495343,-90.0489801,International Keystone Knights of the KKK,Memphis,TENNESSEE,"",Ku Klux Klan,"","",2008,bbb63179-9640-4650-989b-ef5b67774f9d
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2008,f912545c-7dc6-4d19-8690-af0eade8f298
35.1495343,-90.0489801,European-American Unity and Rights Organization,Memphis,TENNESSEE,"",White Nationalist,"","",2009,70ec2d7b-ebd4-4360-8414-04a131ab93fd
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2009,26fd5115-7c6d-46d4-85a4-8335e5ff9d59
35.1495343,-90.0489801,European-American Unity and Rights Organization,Memphis,TENNESSEE,"",White Nationalist,"","",2010,fdb14d8b-994c-4ae1-a3ef-306fd203dfe1
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2010,5c360b4d-5659-4d01-90ec-cf3ca8fe652f
35.1495343,-90.0489801,Council of Conservative Citizens,Memphis,TENNESSEE,Council of Conservative Citizens,White Nationalist,"","",2011,534b4ffe-b4cc-492b-be16-fc65f1e53369
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2011,79c22d83-bd47-4a8f-a661-7c97cb113fc9
35.1495343,-90.0489801,Council of Conservative Citizens,Memphis,TENNESSEE,Council of Conservative Citizens,White Nationalist,"","",2012,649bda9f-b1fc-42ba-be58-fe2f925f66f7
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2012,3469e329-6374-4a24-8fc0-2d28629fe90a
35.1495343,-90.0489801,Council of Conservative Citizens,Memphis,TENNESSEE,Council of Conservative Citizens,White Nationalist,"","",2013,0f41b166-bda8-4f97-ae2a-cbb1b90a0657
35.1495343,-90.0489801,Ku Klos Knights of the KKK,Memphis,TENNESSEE,"",Ku Klux Klan,"","",2013,c57926a1-45e1-431e-8ba1-1b112d111657
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2013,87e7f4d2-5415-49e8-b478-71db0db94f2a
35.1495343,-90.0489801,Ku Klos Knights of the KKK,Memphis,TENNESSEE,"",Ku Klux Klan,"","",2014,c9272662-5ceb-4d8e-b455-9a23aa8fa26e
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2014,82d676cf-2fe3-4406-8319-be2eb7adfe71
35.1495343,-90.0489801,Council of Conservative Citizens,Memphis,TENNESSEE,Council of Conservative Citizens,White Nationalist,"","",2015,ef552918-d4c1-4827-9fba-08e89ae3df67
35.1495343,-90.0489801,Israel United In Christ,Memphis,TENNESSEE,"",Black Separatist,"","",2015,a1d76cd7-7167-48c3-9539-2e130abf25a9
35.1495343,-90.0489801,Ku Klos Knights of the KKK,Memphis,TENNESSEE,"",Ku Klux Klan,"","",2015,8b785bfd-fd58-4169-9689-0696400e98bc
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2015,0764bdb5-1284-424d-93f2-4a99ab370405
35.1495343,-90.0489801,ACT for America,Memphis,TENNESSEE,"ACT for America ",Anti-Muslim,"","",2016,8eabd68a-c517-4017-b7e6-19b8e07df638
35.1495343,-90.0489801,Israel United In Christ,Memphis,TENNESSEE,"",Black Separatist,"","",2016,101d1d6d-cf59-47cd-8dc0-17f81661b9ca
35.1495343,-90.0489801,Ku Klos Knights of the KKK,Memphis,TENNESSEE,"",Ku Klux Klan,"","",2016,adbe6323-ac84-4aa0-8148-b52bb365cb07
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2016,88038d05-3ce5-46ee-b703-e688837ac50f
35.1495343,-90.0489801,ACT for America,Memphis,TENNESSEE,"ACT for America ",Anti-Muslim,"","",2017,0347dc9f-2c44-49f8-8ba8-a5b2ac2baf20
35.1495343,-90.0489801,Great Millstone,Memphis,TENNESSEE,"",Black Separatist,"","",2017,135d00c8-7c48-444b-a698-3b445ee94784
35.1495343,-90.0489801,Israel United In Christ,Memphis,TENNESSEE,"",Black Separatist,"","",2017,e73e4068-2007-4f3b-b9dd-f68eb914ceed
35.1495343,-90.0489801,League of the South,Memphis,TENNESSEE,League of the South,Neo-Confederate,"","",2017,cbb3e336-552b-486c-89ad-72a05cd3ee84
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2017,00e5947b-afce-4cb2-9a67-d783abbb91da
35.1495343,-90.0489801,Great Millstone,Memphis,TENNESSEE,"",Black Separatist,"","",2018,40977cb7-6212-4d05-ba23-1138bacfc22a
35.1495343,-90.0489801,Israel United In Christ,Memphis,TENNESSEE,"",Black Separatist,"","",2018,06b9cfc9-6b2e-495c-a590-138df1581899
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2018,abce820d-127a-43f6-9cf0-8e6a5d1d4afa
35.1495343,-90.0489801,New Black Panther Party for Self Defense,Memphis,TENNESSEE,"",Black Separatist,"","",2018,92b1b354-a0ae-4980-b01b-ebfc7f44e45d
35.1495343,-90.0489801,League of the South,Memphis,TENNESSEE,League of the South,Neo-Confederate,"","",2018,e41c6f56-848c-4129-8103-8056b6ec0278
35.1495343,-90.0489801,The Right Stuff,Memphis,TENNESSEE,"",White Nationalist,"","",2018,aff4183c-8f63-4281-b290-63d64a971466
35.1495343,-90.0489801,Great Millstone,Memphis,TENNESSEE,"",Black Separatist,"","",2019,7787cb67-0d11-4da9-a853-e63425732c61
35.1495343,-90.0489801,Israel United In Christ,Memphis,TENNESSEE,"",Black Separatist,"","",2019,22dda49e-7ec5-42a3-a0fc-dae746f6c6bd
35.1495343,-90.0489801,Nation of Islam,Memphis,TENNESSEE,Nation of Islam,Black Separatist,"","",2019,1843c618-bbc1-45dc-a093-ebf6f6bbc4d0
35.1495343,-90.0489801,New Black Panther Party for Self Defense,Memphis,TENNESSEE,"",Black Separatist,"","",2019,f7191aeb-43f9-4532-bbff-6b398696d15f
35.1495343,-90.0489801,Confederate 901,Memphis,TENNESSEE,"",Neo-Confederate,"","",2019,74cd4984-0be9-4aa6-b80a-1870666f0e8b
35.1495343,-90.0489801,The Right Stuff,Memphis,TENNESSEE,"",White Nationalist,"","",2019,8b25a136-6e6a-47c1-af2e-b8a279ab61ec
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2000,5c247769-7087-4c03-a5a7-095c2c77e33b
31.9618236,-89.870078,FreeMississippi,Mendenhall,MISSISSIPPI,"",Neo-Confederate,"","",2001,8120ff20-509f-404d-b5dd-4cc8e2a0af51
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2001,dbb0b1a1-9a33-4507-bb1a-1ace1fdc01ad
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2002,c58120f2-65e0-46d6-af39-547cd43c484d
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2003,36a71da0-2fed-46aa-b758-92f3179f19f5
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2004,a03c0302-eab7-4243-87b4-3ff9f8389fa0
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2005,73fe1aea-f78f-4861-8bfb-e2899ff2ced2
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2006,818db9f1-68fd-4201-b723-77bcf1325207
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2007,f5f0d326-1db0-4f1d-a9c2-a94465e43dc8
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2008,b327ff0b-32c4-4b87-9f24-0746e5f576e1
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2009,04ab61ef-f853-4282-bd88-b82b148f78ff
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2010,d513b0ad-af73-41da-91c0-14b373558a46
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2011,b564f084-8d3b-4852-a339-93e94db1fdea
31.9618236,-89.870078,League of the South,Mendenhall,MISSISSIPPI,League of the South,Neo-Confederate,"","",2012,5da989a2-720b-4c8a-adf9-7e680b935b71
31.9618236,-89.870078,FreeMississippi,Menderhall,MISSISSIPPI,"",Neo-Confederate,"","",2000,7aded94b-c565-4e50-89e4-f309f02272f4
33.6971468,-117.185294,Western Hammerskins,Menifee,CALIFORNIA,"",Racist Skinhead,"","",2013,afa9bbf5-9379-43c0-9936-11630271e235
33.6971468,-117.185294,Western Hammerskins,Menifee,CALIFORNIA,"",Racist Skinhead,"","",2014,7167a1b4-2380-4f6c-8d5c-09ad31870517
33.6971468,-117.185294,Western Hammerskins,Menifee,CALIFORNIA,"",Racist Skinhead,"","",2015,21331727-b3a7-4dda-98a8-7f7431c0c31f
46.1668766,-90.0632695,Aryan Nations/Aryan National Alliance,Mercer,WISCONSIN,"",Neo-Nazi,"","",2000,5ccac738-3db9-44cb-b287-52c7f0be1a7a
46.1668766,-90.0632695,National Knights of the KKK,Mercer,WISCONSIN,"",Ku Klux Klan,"","",2000,9154019f-31f6-44c0-85ed-2713a9f7e101
46.1668766,-90.0632695,Aryan Nations,Mercer,WISCONSIN,"",Neo-Nazi,"","",2001,4673c467-9ccd-4ad8-896e-9992f5273a28
46.1668766,-90.0632695,Aryan Nations,Mercer,WISCONSIN,"",Neo-Nazi,"","",2002,6f6a265e-899f-4522-9fec-08293bad8574
46.1668766,-90.0632695,National Knights of the KKK,Mercer,WISCONSIN,"",Ku Klux Klan,"","",2002,0dfff647-19ed-4872-8306-481f1b21ea27
46.1668766,-90.0632695,National Socialist Movement,Mercer,WISCONSIN,National Socialist Movement,Neo-Nazi,"","",2002,f301362d-8a9c-4809-a077-f1abf99eff91
46.1668766,-90.0632695,Aryan Nations,Mercer,WISCONSIN,"",Neo-Nazi,"","",2003,0c6fbd2b-43fa-4b22-8f2c-78af9f794123
46.1668766,-90.0632695,National Knights of the KKK,Mercer,WISCONSIN,"",Ku Klux Klan,"","",2003,a113b7ef-39c3-481c-b10e-1d26f6719222
46.1668766,-90.0632695,National Knights of the KKK,Mercer,WISCONSIN,"",Ku Klux Klan,"","",2004,9626ae81-b154-40de-8d0c-4e0a4df24949
46.1668766,-90.0632695,National Knights of the KKK,Mercer,WISCONSIN,"",Ku Klux Klan,"","",2005,4336981e-3f5c-4ce6-be16-29d74e28ec27
46.1668766,-90.0632695,National Knights of the KKK,Mercer,WISCONSIN,"",Ku Klux Klan,"","",2006,63b09c2c-68ff-45b6-9164-550b0a7f24e0
46.1668766,-90.0632695,National Knights of the KKK,Mercer,WISCONSIN,"",Ku Klux Klan,"","",2007,389afc51-e29a-47c0-845b-a04c2fb25a34
46.1668766,-90.0632695,National Knights of the KKK,Mercer,WISCONSIN,"",Ku Klux Klan,"","",2009,7f6573a8-5eba-4bbc-8c8d-12b851a53d0e
46.1668766,-90.0632695,Aryan Nations,Mercer,WISCONSIN,"",Neo-Nazi,"","",2013,b48c6153-c7f3-4154-9de5-9b8ee57ff8da
39.9503838,-75.0479726,United Northern and Southern Knights of the KKK,Merchantville,NEW JERSEY,"",Ku Klux Klan,"","",2006,2d763e36-9185-4710-83c8-0a920e6acac2
39.9503838,-75.0479726,United Northern and Southern Knights of the KKK,Merchantville,NEW JERSEY,"",Ku Klux Klan,"","",2007,d26ae929-0f12-4fa7-98b3-d8cf75940d08
43.6121087,-116.3915131,ACT for America,Meridian,IDAHO,"ACT for America ",Anti-Muslim,"","",2016,fce4fd8a-daa5-41ec-9629-dfe4d40f8334
43.6121087,-116.3915131,Treasure Valley Refugee Watch,Meridian,IDAHO,"",Anti-Muslim,"","",2016,65c396ab-f4da-4c4c-a377-5d13ba5ae7bf
43.6121087,-116.3915131,ACT for America,Meridian,IDAHO,"ACT for America ",Anti-Muslim,"","",2017,377033f1-926f-4164-b566-1fb864c4f488
43.6121087,-116.3915131,ACT for America,Meridian,IDAHO,"ACT for America ",Anti-Muslim,"","",2018,4a7611a8-885e-484c-9c3d-ade23fabf1e7
43.6121087,-116.3915131,G416 Patriots,Meridian,IDAHO,"",Anti-Muslim,"","",2018,987da400-1f98-4a3e-957c-ec2c1aeb1837
43.6121087,-116.3915131,G416 Patriots,Meridian,IDAHO,"",Anti-Muslim,"","",2019,091d77e6-72f0-4a92-9c7e-9ae83e62aaea
32.3643098,-88.703656,Mississippi White Knights of the KKK,Meridian,MISSISSIPPI,"",Ku Klux Klan,"","",2009,91bfb5f9-9dc4-4e63-855b-0eedf24825c1
32.3643098,-88.703656,Mississippi White Knights of the KKK,Meridian,MISSISSIPPI,"",Ku Klux Klan,"","",2010,7b82760d-d7c7-4087-adc0-e7e3eab3e094
32.3643098,-88.703656,Mississippi White Knights of the KKK,Meridian,MISSISSIPPI,"",Ku Klux Klan,"","",2011,41c531a9-2e19-418f-bcad-f5e288f27b1b
32.3643098,-88.703656,Mississippi White Knights of the KKK,Meridian,MISSISSIPPI,"",Ku Klux Klan,"","",2012,89a9c160-75f7-418c-b3d4-a03528d01720
32.3643098,-88.703656,Mississippi White Knights of the KKK,Meridian,MISSISSIPPI,"",Ku Klux Klan,"","",2013,7147a73a-a2b9-400b-a935-369d2782616d
38.8742785,-77.2269262,Public Advocate of the United States,Merrifield,VIRGINIA,"",Anti-LGBTQ,"","",2017,4de08745-e502-45ce-b409-40bf3e7ab893
38.8742785,-77.2269262,Public Advocate of the United States,Merrifield,VIRGINIA,"",Anti-LGBTQ,Yes,"",2018,b694794a-1cca-4e29-a2fc-d2114765d863
38.8742785,-77.2269262,Public Advocate of the United States,Merrifield,VIRGINIA,"",Anti-LGBTQ,Yes,"",2019,87aabd8a-907b-4055-8128-d7f2032674db
33.4151843,-111.8314724,Hammerskin Nation,Mesa,ARIZONA,"",Racist Skinhead,"","",2000,561427b0-3ff6-4002-bee1-d644a631f972
33.4151843,-111.8314724,World Church of the Creator,Mesa,ARIZONA,"",Neo-Nazi,"","",2000,6e36de9b-894e-4503-8114-ff3a12ba9ef6
33.4151843,-111.8314724,Hammerskin Nation,Mesa,ARIZONA,"",Racist Skinhead,"","",2001,2d63196e-eff8-4652-a098-a59fddcd0097
33.4151843,-111.8314724,World Church of the Creator,Mesa,ARIZONA,"",Neo-Nazi,"","",2001,5c8b065b-e47d-4e16-9c3c-ca23a5f72415
33.4151843,-111.8314724,Imperial Klans of America Knights of the KKK,Mesa,ARIZONA,"",Ku Klux Klan,"","",2003,66ef5a7c-0ca3-4be0-b475-d29882f36d43
33.4151843,-111.8314724,Imperial Klans of America Knights of the KKK,Mesa,ARIZONA,"",Ku Klux Klan,"","",2004,a1af8604-4b17-4969-9a75-4f96d9305c33
33.4151843,-111.8314724,Imperial Klans of America Knights of the KKK,Mesa,ARIZONA,"",Ku Klux Klan,"","",2005,927250cb-a3d9-4af9-8764-06dcf583fcbf
33.4151843,-111.8314724,Nationalist Coalition,Mesa,ARIZONA,"",Neo-Nazi,"","",2007,49c53ec2-4d6f-431e-80e4-9151ded7a864
33.4151843,-111.8314724,Vinlanders Social Club,Mesa,ARIZONA,Vinlanders Social Club,Racist Skinhead,"","",2007,7257ce62-5224-4342-b010-1ee3d4bd4c74
33.4151843,-111.8314724,Nationalist Coalition,Mesa,ARIZONA,"",Neo-Nazi,"","",2008,3afc39f6-9583-4f35-aeb2-13c38c209adc
33.4151843,-111.8314724,Vinlanders Social Club,Mesa,ARIZONA,Vinlanders Social Club,Racist Skinhead,"","",2008,aeb786d7-f43a-4cd3-b5a8-53be2588b60e
33.4151843,-111.8314724,Mesa Crew,Mesa,ARIZONA,"",Racist Skinhead,"","",2009,aa600aee-f060-4c5c-8809-b160315768e6
33.4151843,-111.8314724,Nationalist Coalition,Mesa,ARIZONA,"",Neo-Nazi,"","",2009,c6834daf-7c6b-467a-a404-b708fccb5354
33.4151843,-111.8314724,Vinlanders Social Club,Mesa,ARIZONA,Vinlanders Social Club,Racist Skinhead,"","",2009,92a22327-bb88-4a1b-832a-4aba7d5ec9ba
33.4151843,-111.8314724,National Socialist Movement,Mesa,ARIZONA,National Socialist Movement,Neo-Nazi,"","",2010,3a87eec4-6301-4de1-9ca3-dd7c1cc8c0a8
